PIUUID	UUIDS	NUMPAPERS
63ca9315-c78b-3c98-bcf7-0d23ad40f03f	727b437d-5b3c-32ee-8a0b-e1b923e835d7,ac83a054-279e-3e4d-ac17-240a40515408,83f6e1d4-d681-3622-81a4-ea8010e64758,7e0882cf-30b1-3e9f-9771-a80a8f8901e9,fa431058-0255-3876-9992-9f8e6e5260ce,09516743-9ff1-35e2-83f6-28ba92d0d94a,74142061-7bd5-3f71-be33-8ebefadaa1a6,c3f5b72a-aaeb-3cb3-8659-5f39c7382d69,dc2a1ec9-3a93-3c84-85e3-c5b19949fe4d,156b9f39-1536-3dd0-95f1-e86367abf473,3adec58f-afc5-3eac-b6bb-372e800eb8fa,c3fdcb1a-467b-30b0-a799-cb17187f72d5,c97cd4d2-135f-39a2-97ab-f813152dbe09	2,2,1,1,1,1,1,1,1,1,1,1,1
9d58667c-c345-3748-be04-12acdc81aff4	53a1ecf4-08b9-339a-9812-cb6dd2acc12c,f6bdaa67-4444-3467-afd5-d0baaaceb286,a4cb8604-b9b7-38bc-86a0-7d93ab6b3174,d038b6fc-8217-3d2c-a529-fcca377ea42b,669daaa9-f44b-339e-b7cf-47aada1d52ac,4f5c7df9-0b1f-36c4-a3e0-f1b3cd591758,b33f8b5b-1c9c-3cb8-a96b-16c1e819e644,82f54be2-72fe-3192-8d1b-d99d5e8edd65	2,2,2,2,2,1,1,1
073bce53-3fff-3bfe-922b-19c25f8fd4bf	54997ad4-1e57-39c0-8982-8e8ca1cbdf89,0f1a7536-1647-3b07-b4a5-173681475122,b62af22a-c27c-361b-b2e4-21a57bc3834a,4a07d8e2-7201-32e5-81dd-acf9bec21277,19528aa9-f822-3f41-8dae-6589031cf308,bbd660fb-3df3-3647-84d3-9f92cc60a615,90eb23f3-f7d1-3d1b-a946-e430c3ce7c05,b36b0564-527c-3d56-a87d-9c0cb8853ce1,a02c02c5-9e9f-331f-8994-c213ed9f2e65,d90466ec-3542-36fe-95c0-96c2f6d8e484,d6a53d4b-00e6-336c-90b9-019e884dd2d0,f0eb8882-d5f2-365d-83e5-e570034e719c,5229ea45-1661-33aa-bf6f-e00c867efb05,4f2497d6-2007-3be2-803b-325f52ca26b2,9956e473-d231-340a-ba3e-9e1b15795f65,86b6d17e-822f-3763-8301-16a2b4d7c886,882924f3-edfe-3dd9-9024-0beca4a2953d,a1fd67c8-98c7-3dc7-89d5-12a5a4f4be1a,8180ddf0-e220-395b-95ef-38117def66cb,d6366815-b42e-36e2-a111-6d98fd4b6cf4,603e40de-f1aa-33e6-bcf5-94b43a92f810,861cdd20-555d-3cc3-b819-13ac7849ddb1,50a8ad92-a1b5-3845-903f-48d0b72dbf33,ce41e360-748f-39e3-b793-6792d2865b9a,5d589fdb-0f08-3066-922c-4e9dd7e02db6,3d18d8af-d1a6-366f-8a24-d732af4c28a8,a4f5d59c-2f73-3fdf-bd05-b7290210f9dd,d8ba7aab-83b7-3291-b13b-f8779afb2be2,0176ea21-016a-390a-bb98-e6be1bbfbc59	4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b3ee370a-22e8-3f83-a672-9840c075c24b	9cd2da86-6b18-375e-a4f2-d508bd1cd992,8bc339e3-3078-38b9-953e-4f9e867d11cc,d7cf5819-0df3-3558-afa6-974cbd5dcca3,6271c0f2-8e09-3b6f-b15e-b7d86302d6a5,3fbb6416-443f-3db7-81e1-b504461e0787,1a756408-eaff-345e-8424-7e89da04d363,0a5343cb-b8ba-3f9e-8604-12b0412365ff,e352e327-3fff-33ae-97f6-f12fba136cf4,546134d7-14c4-36d3-a3a7-bca635ea4377,a73c0ecf-5bb5-3de7-bcca-556d4fb31602,a2c77e5b-bccc-3b05-a4ef-e7fa14a73d6c,4f423217-4349-3036-ba7c-55da57eeafdb,717b8224-5248-3701-8389-51808ddc3e41,bcff91bb-306e-3aca-83b3-d084869090b9,47dcce29-daac-3a30-9cef-aa76fbab66ee,73830e09-73cc-39e0-ab3f-291e7b5fd6c7,fe766b5d-ffc6-32f6-bb93-44ac1b400285,c400b2c0-c8ec-3819-8ebf-ddff435ff32d,f0f11b5a-c240-38bd-8522-b13077058a70,90cfd775-cacc-337a-abfe-a2d09872f9d7,42100cca-53b2-366c-913b-922b62506067,042d3d77-50ab-396a-8302-32e596bc439a,ef8becf7-f05e-3f49-a329-c8281b8b3708,5d8fef33-189f-3c00-8ed6-3d3ea5905d4d,bfe0cd22-04ba-3354-bb20-e4a24de7911d,27faa815-3d0c-34a4-bc46-3edcb2470d3c,ab296a62-4d26-31d4-867c-c09bb998d45b,796b7b29-08ce-3cc7-a919-7d6122614917,0444c0eb-edb7-31b5-8034-62327687782f,2b282ccd-b383-36e5-8d37-22819f5fa659,fafa8563-ede8-37ac-a1f4-aa01601ee0d6,bb86630b-7db5-3b92-8073-550a643b4700,60008d65-4548-3f34-95d3-acddd34a2d1f,fe56a611-ace7-33d1-be52-f416be63f0e0,81e25080-fe03-3508-b42b-8421005ef210,43407f3d-7b9b-3034-bb81-2508aad95d8f,55d92caf-0bd0-3d02-8dbd-30a41f7a8eeb,068b2c49-b534-3f0c-be0b-d49cab3b1744,f57aa461-ee90-3013-b4a6-50922b838519,7f0a61b9-fcc2-3631-b1e3-9c7105218416	4,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179387ae-bb3a-34ce-afe1-528b6ffa093e	2819dfe5-c881-345b-ba2f-8c1aee0d4d41,1cb179ed-a7c6-3237-b103-b25a873cf374,1976e69c-5c50-3548-91a4-b4bac8477c89,56ba9dc4-97f9-32aa-a012-7002c4876a43,ff5066aa-7269-39f2-90f4-f69f7c0ba388,f2ebf32c-f6fe-3270-87b4-96f25e567ccc,8c1830e6-2b4a-3f27-befe-a22f85dedbb2	1,1,1,1,1,1,1
959183a8-9f23-30da-9bcd-7a6814789618	1c46c819-8829-3d6f-99dd-d2c229641bcd,3d5e1103-6da2-3c2f-84b7-eb7302772aea,e9902b83-8cec-3b46-a33a-c1cb055cf5fa,7188418d-11f0-39a0-b0d3-df888be1e321,270d4471-b03a-3bab-adc4-d708c7df5281,ec96e90e-1f7f-3ffe-8fd1-6e39e798c6d9,1697f46c-4e7c-313a-9263-459cfaec46a9,009cbfe7-ac6e-3403-b290-b13c33c7177c,bf135ac5-e0ed-3b8e-bc33-1c58ec2d22a6,9410c577-57fa-35f2-bf92-9ca0d0b18c51,4ae102e7-420c-34d4-b81f-2400a7cca959	3,3,2,2,2,2,1,1,1,1,1
fb6bbd30-2ed6-3120-a5e5-16fd4cd39c33	219facec-f202-3e47-9670-0d83a32fd565,45d1cdeb-ac1e-3d4c-b153-ef09cc5f13a0,1a5fd93a-15ee-3336-89a1-4be2e1ed21e1	1,1,1
aa6d3485-c33f-3f53-b4c9-fb8d3a71fe30	11c0cef5-5c06-308c-adf8-cfa8ae7ac0a0,146a0c83-1f81-3b1d-9121-d8c783158a3b	1,1
1773474f-6dd9-3b03-87b9-b33bfb14d6d9	0480e78a-2004-351d-8462-e122e1d186a0,2d326f0e-3328-33a8-b5b9-34da2792a48c,b77e48c4-aeb9-305c-9356-fb27d922fe6c,47ac635e-33dc-3429-9600-5fc82b9b2278	2,1,1,1
7d849af5-e5d8-345f-903b-c18e0eda563d	85906c0e-3370-322a-8c3e-cd360fce273d,0ff9f91f-c69b-38e9-9aca-59f4d0538dc6,1830f03e-b0fb-3335-9da0-98ab1cd40967,7352e4ec-c455-3039-91aa-fdad92207cb6,c60ab5ec-e5ef-3d86-a215-96930c0e485b,a22cf28b-5b2a-392c-83c1-60cb9f9c48f5,ec6e79ca-b140-3716-a142-4153e84525a2,7db171de-3bd1-353d-87c9-9dfe9981b7d5,a41dd2d8-9764-3a49-9064-b09e61d8ff10,7bb14c54-3744-3a26-9b0e-149a0b1bdc1d,3ec2f7e3-62eb-37a8-bff2-96d2a4d40fce,87ce4a7c-ce7a-3fe9-b1ea-7861563c75f5,4f631086-4b4d-37d2-b83d-0890747608c4,3ed8f5ba-dafb-3e64-acf9-c6d8991ff42b,17b38957-d778-30b7-9241-fb9b2d9eebec,11b1003a-daba-3f13-9ba0-5e5781aa4e0e,85522838-83bc-300a-a1db-472918386618,ee4856e4-bf65-35a4-8ec1-91e2bcb0f5f4,c6d8a815-26c8-3bf2-bd8d-7c790a72fb2e,280c293b-147c-3567-a3d1-a436f546f2da,41e62f50-e4ce-30d1-9bbb-32a4a95b2026,e3f3b3d0-f9fb-364a-b08f-3e3f2f37dab9,e5f74832-1f3f-3758-a803-732733652baa,4cf0b550-1b25-3c91-bc1c-edf84e163765,5b7cf812-38bc-32d2-aa0d-eceab378054b,5d018614-c508-34ce-8a11-d066d46b5f2c,fdf4b863-be80-37d7-a366-ad83efd6de96,6bb1f2c7-e22c-3160-865e-5f5eacd14933,308ffb2f-be2f-31de-b4a8-81b9a1c935a0,a0b8f285-6586-39df-836b-04f0dcb41b9d,eb71b291-b401-3ffd-ac5e-2f36e904095e,58b37569-c44a-3a15-986a-48fbbc9d8a08,dcd0d4cf-51fe-3484-81a0-8cccabf2396f,344e9009-e96d-3016-88f7-ace92ccbfa49,0002e445-6d53-34b8-9a29-24e12fceb001,8ea610c9-b725-3d3a-bf45-01c0a602ec4e,74660dc9-8ec7-31ed-8e52-9d18871d8d1a,acff368f-b3c5-3522-b54b-46a76d64a08a,5f6e7402-b596-3713-a235-276597a04d6b,f388b902-40d5-3a6e-8f86-24f922c8bc55,4ecba0a7-4323-31d5-bcc0-faadf3264555,2a853f92-1c87-3cb1-9fca-92b610588ba8,ade2ff66-8519-31cf-8d5a-394629adf597,48db25d1-548e-3a2c-9e55-f57695844076,26f01c36-d8d4-38f0-8768-e581e57329a0,8da5a60f-5c64-3ae8-9c52-b8cccbed07d4,9040858d-4fad-3daa-b017-320e19f62353,48f5ecd4-2594-3008-bf90-0c5fef8ad964,d2c5d6b1-f311-307d-b40a-b3ca34d10434,09d29a1a-a319-30e9-8670-9761bfae992d,295e591b-439c-326b-b7e9-58af0cf7a9ec,1de124f0-61d8-3041-918c-19f40965d92b,b4adb861-bb6a-3fc2-ab87-09323b882f4e,cc15efdd-4311-383e-8df7-6e3ed70d74d9,5f38bd26-d357-3480-acba-fccf15fc81c1,16c18c94-2648-3799-a567-b28aa442e7cc	5,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91299a1a-547f-328d-941b-c842a33b0165	7b4339df-beb8-3cdc-b40e-a65ed674a9bc,e4b0888f-7085-3f07-86f4-b8411ea49c74,a0d3bc7f-f8ff-38d3-9e9d-2a28cc918feb,1bfc79fd-7526-3ef9-890c-99aa8595a5d0,742f5cae-f97b-3983-a563-cbd7638c198d,06c5c7cd-6507-3490-a5e5-55ef2805d180,23e37d5d-e925-356d-8d8d-036477eef454,cc0395ac-fcff-3eec-ba8c-3362488e2d93,8c8f30da-16c2-3f59-b146-3b4eec1b7db5,6b0cbc01-d5fb-3c78-b089-fd41022c9172,4abda186-e967-3cc7-ae94-8bd80e3cad32,070e7160-f24e-3002-8aa3-985c139401b8,44696acf-7a24-3934-99cc-7cf291655cfa,83d6e6b6-0dce-3bbd-bfe0-1709505f4279,4bbc0bb2-82aa-3c4b-af95-15154bff98a3,b7fa0ee6-7449-39fc-8221-caa30201112f,1d2caeb9-a7b5-3a85-accf-c95a4f75b720	4,4,4,4,3,3,2,2,2,1,1,1,1,1,1,1,1
7d9e7a59-5c21-30d2-a8a6-addfb32b45c6	375cf906-324f-3cee-9586-1382802d5a88,19e28743-9d4f-3d71-ac1d-a639c371672d,527b97e5-b473-3229-a537-68be4de1c7dd,9a53377b-532e-3d51-a2c2-1fe667477714,f898ac80-6edc-3813-a9a6-4516c4fc55be,85200c1b-51ad-395e-add4-71551fc1dd9b,03df8706-817e-3f30-8173-9e1df549bed4,85d80fca-9ff0-3129-af19-e8a58247e6b5,591f9842-e9cd-398f-8ae1-1a5b9e255246,01555ceb-25e5-3219-9980-0bf195485a3e,1c776d65-aa9b-31d2-b544-fec1d208a8a9,c797a213-40b6-32f5-a069-d551435b33e8,236408fa-cfa1-3f15-8c7d-5af927c1342a,65ca02c0-3638-3695-8b0b-b0af1e233e42,c5d3d11a-49b2-376e-b885-a4cfefde514c,46be2f26-a867-3a82-b8e8-50db28aaf511,a1352f24-eac9-3a91-a482-74e0ad457496,46a69c9e-7223-3436-abab-e279e2f008d2,30b61cdc-ecab-3a25-95c8-6f67466c6b4e,7d27c3ca-6567-31e0-a74b-3d179212fe7e,69addb37-fbf8-3b2b-bc00-28927d377af0,edf1a91d-a370-341c-81fd-552c642d6f45,25900d71-4b6f-363f-9db9-dee21e3e163e,1fadf6d7-497d-350f-8c7b-7ffb62a3d0b5,8352edbf-a5e9-3c61-a6a2-553f3cfe69f2,43c2efbd-727b-35d7-8356-4d97b3e8c3fb,73ed0e1b-54dd-378a-857d-313ab631380a,fbdc3117-cf87-392a-a1db-9cfff5a1c0b9,6419c1a1-0cfd-393a-a31e-505670b813ea,a477b75e-32c8-30e0-89b9-7f7d26130f13,c7b63ca7-33b7-30f5-939f-41bfb6fa5a02,e778727a-5742-359d-9a54-a891af95f6b7,3157ea87-8cb3-303e-a077-ebb2fe8b0918,d6fc2dbb-b8d7-3399-942e-1a8a465c3632,d9851157-7ad5-3f5a-a267-81de01890088,f7e40c3b-4128-3e3f-9655-bbd50f1288c1,e461fea4-fc4c-3c21-9ebd-46da96fb2a7e,3d3def23-b87f-34cf-a8a8-802f7efc33ea,d74c8e70-f024-3fc8-b449-11c39fe340cd,e54679e5-069e-31f0-8bad-80e4c6575afb,92bc11a2-0c94-355f-8a3d-4b39497dc3df,d0ffd379-e020-3e48-91a9-ae5b8f359d8b,44eee92a-4e61-36e5-987a-69a20b3f495e,279c88c3-ea69-3972-b037-39e7092977ac,bb095839-daf1-33b0-b5da-aa3fd28a5581,04af69e4-72c5-3f31-a479-3ec71bcc458b,be9b595a-63fa-3133-a39b-e4384614474f	8,4,4,4,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
a23322bb-22b9-3b8c-a23e-900ef2492210	55e774f7-1ba8-389a-89c6-4fe94c0b1380,1a92c2d7-d8c9-31a7-882e-b00b1af7dd2e,d084654d-1f14-3766-b5ae-f7e5644a4dca,5b3a0210-d1cf-3f03-b708-495e44c1946e,18c33dda-6865-3ec3-a682-115027335b1a,bf8f2dc2-c9b4-37e2-b829-8a47c8c662ec,0bbdc2be-90ea-335a-ac64-d692105b8d58,d164526a-465a-3580-8717-7752c62ef346,4e5a35f5-7f8e-38f4-884d-903232bfb397,499a53af-b7ef-3e0b-82c7-5945c57ff822,2f1f215c-1c3e-327a-b169-76316683ae59,eb1c59b4-ab50-3a55-9ccc-218c8933f93c,c7a9796b-f408-357c-9539-ccd581a72712,ab3a51c5-5345-3b5a-a2ac-454d54e07662,86be4fd5-ab90-3c23-82e8-56510c8cf700,6d33a65c-8b13-31ff-8548-09dab70f2341,fead7399-234f-3aea-a5b4-29458b56ae98,b059d58f-4a42-3232-af06-13a8fefdaf5b	4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3f711e84-2332-39fa-98eb-7a919809d719	9d82ecbb-3fe3-3961-aec4-ad92e1b5da9e,ed6a1442-04a6-3fa5-958e-13cc9c289f9d,85180ead-4dab-3dc6-9ea9-2d7f1a5c2936,ba5e91c0-495f-3362-8fde-df8752aba9a4,0c575771-6aaf-3251-8cfe-7154b82300e9,2ed0838a-d646-3174-b1ae-1f75f28b4db3,7023a47c-42ce-3c88-8e91-228f633854be,bf267408-d4b6-3f9b-96d6-6a6ccb21709e,3ffe4b7f-b1b0-383a-9ae4-a47cdff76658,40073fe8-20a8-372b-995d-739383c36d0c,0a8871e8-bb1e-3f54-a447-e6bd304495e2,8544b155-10a1-3599-998e-4caecf74d8a5,64e229b3-1ffb-3403-b11a-98ecea8eade0,910420b4-a52f-3716-b09e-a32c4c743828,e7057bcb-908b-3ccc-b611-43d30c06fd1a,94cbf359-3cbf-3536-a855-48a335b0ba4b,0418aee5-dfdc-3caf-aea2-ec6c6ccc8c14,a55efaf3-903c-3389-ac2e-b69c8a89f1ea,98074346-78fa-3ca7-aeca-52e28a0b50c3,e2b98ecd-fa17-3de1-8f00-071d494740ab,bb878896-0d2d-360d-80cb-5c15993c2ce9,be4bcd0c-cc62-3151-bf76-cd04ec7555e8,956052a4-97f5-3221-84fa-503671e6afb7,daaf5ae4-9725-399b-a7cc-691896e7a4c8,14038fe4-f30d-3043-89bf-f3f1abe2d54c,c8abbe1f-bb5a-3ee7-b1a5-dac8be819193,95070e06-fbc9-3b75-9bf8-6fdbe6352930,1488003e-1e68-3b50-b866-abae1688bdb1,6b52cf12-d8c3-30a2-bb20-c61dc11c3354,6524f8d2-cb0b-38b5-8679-376b8648e4a9,46bc07d3-b15c-3ce6-9303-451e5d1a55eb,b396a192-daa1-3232-bdcb-126415206335,8b220fe7-e72c-3596-bd48-dc16af83e0dd,04a2dc00-7ee1-30b7-a6f9-8592b2dc88e5,b118d050-6ec7-33d1-9873-9567d1ddcd57,7d56b3de-c22c-3377-861c-f6cfa353fe9d,cadb7350-0e71-3924-bca0-74c7f939f000,d9022055-760d-3ac8-8e61-d605a3658b79,ce7b62ac-1395-3155-94ba-fa488ca6aed8,1176832d-cdfd-3a9d-9f22-6ea4caf0071d,ecf6ce7f-e13e-3fbc-bb45-2ab5fd883ef1,a6ffba19-e766-3280-8986-e5cbe922b6d3,b615c614-5b0c-3691-b612-273d2b19e2c4,592e98e8-c576-3a21-8e1e-c9bfb49a1f63,e3a073e7-d787-375f-9288-d313f26508d7,56d7882d-53e2-3fec-830d-76d50739faac,bf98123c-2bb6-39d0-94e6-24d1db6a3264,d855d6ab-ef03-38a5-9354-bc43964471e9,9fad8619-e995-3ae3-bf80-b706e3891ac9,3ca8416c-891d-3720-acdc-4ca663c57de6,2472b807-8301-39b7-991e-4f51f2d09d72,815ec093-be03-3f93-ab13-b6aa54807a49,c4782705-204b-3bf3-86e9-1ddd03c01b6d,08ffeda4-7e3b-381e-9669-d9000cb1f7a1,11abe916-436c-3151-a8ef-d271133ce211,c08a6bba-6246-346e-b9f7-805eeb535d47,184d20d7-55d4-3bfb-b0e0-cf218ce5f8b1,0c27e071-da96-32a8-ac38-adb00b53c008,6686b860-58a8-3f84-8bbf-820a46fc7f89,a0c28492-edc8-31c1-8a61-3599eca2932d,fecd0749-c170-3cf7-b24f-5ada8543de8f,693b1aca-586a-30ab-943c-c427c2e24bd7,9eb9e773-e65d-330c-8ade-9ba56fff2b00,b1fc6303-8aa4-309b-93de-58b24bfc178c,687c03b9-d3f7-3626-8d6f-7e378178495d,efee80b6-5e55-32a0-8fb9-e5f117da5dde,f037672a-f00a-3d5b-bd43-9cd288f9dc41,cc0395ac-fcff-3eec-ba8c-3362488e2d93,8087a3ef-b659-357a-8610-b4d3dc5b7a4f,e1af35ed-a351-394e-9716-d99ca94cddca	16,7,6,6,5,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6453db02-82d8-3adf-b30a-7c0cdc6b181e	87c17849-aa2c-3027-8db5-dc33a3e90f62,d68ecb06-1799-3812-bf58-29f65e72988b,0564dfe6-9d86-3651-82f4-53480007b3cb,44dc8fa3-22ee-351a-9992-08042ecd01bb	1,1,1,1
28e8a7a1-cf31-3320-bac1-2c3cb00e2304	0129f453-8e64-3cc3-a5a1-21fe2e4e910e,2f77a4e2-eb86-3355-b1fc-cf17a10e3d5a,d4f53582-f558-3e16-ba90-1a0b7f718c09,a96f1edc-0454-3f4d-bbf3-583a71d3f04c,c3fdcb1a-467b-30b0-a799-cb17187f72d5,1f357e19-996f-3875-9eac-97f218bfee62,1d7b3c66-4c41-37d1-9f40-3daf4f406dc9,282b6256-a2fe-3e26-b2e9-7f0d4ade20d6,0002e445-6d53-34b8-9a29-24e12fceb001,448490b8-a302-352d-9029-23c1b0190974,e9ff7d21-c2e6-3aad-9782-0a008202b8b2,e4e23295-e0c0-3d49-8732-ef2ecb10c28a,70803a22-072b-3f76-8388-3857e5057810,93535df5-3a30-3462-a963-b9bfacc68ca2,41cbe418-f00d-3e80-9268-3a7005af5df6	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
f5fb434a-a9f2-390a-a126-d5096611e6dc	e0ff0994-834d-33d7-ba57-98103bea7ca4,bb42c37c-28f4-3d46-aec0-0096f9b5524f,172af1c8-80e4-3d33-84c8-66cbe415510d,980dcdf9-e7d5-3b4a-b0df-65927dd483c8,106f9360-b645-3dc8-99a3-751e8074c2c9,b79c0354-2a49-3dcb-9874-aeb70a474a97,7321e637-df40-37b4-9f90-deaec76908a5,400a7a18-5114-3153-b385-0b37308e1765,a6d1f953-ac83-39fc-9d83-aa027a729876,3952f232-ecbd-3d6f-8d04-0f776a57dc71,cea95b28-5f14-33d9-9210-86163357d1c7,4059b44c-33f1-3a80-af9a-4cbc02293783,09459d3e-45f8-3312-9a30-25c4509eaca9,620ab9a8-ff0d-349a-b42f-0e60800464e1,2cf31b5c-ce81-30bf-a83e-3cd36797e92e,92a0a7b8-e01e-3432-97ad-be1a2a5820d9,f2fcfd57-d33b-34ce-8944-396e0dd70a18,cc15efdd-4311-383e-8df7-6e3ed70d74d9,bc65c5a0-f827-32fa-a3b8-37626bd36c61,bc0435b7-ede1-3c64-86a3-9c1e273864da,6e9f586f-9cbe-3a60-844f-afe274913b7d,d70979b7-7678-35c2-b063-9454d80ed607,4f631086-4b4d-37d2-b83d-0890747608c4,f0e8e374-30bd-36a9-81af-64a9967b01a3,c83b421f-e5f3-3e61-b8f1-8aeba0c96229,3bd0ac83-fc0d-33a8-a3f9-0026a019167b,7e692d30-4fad-3b5b-b292-d9c121741e34,6ffb877f-8d86-30e2-b0dc-e24f73878161,d3900bc0-635f-3753-bf12-8469e4b014b3,a445c2d3-28d7-31f3-aec0-3f8e5101e4bd,e2d703cf-0df9-3262-9fda-31f1f1931e47,52de906f-31e6-3f17-862e-dd2f538657f1,93170f10-73ea-3bcb-96e4-1637fcc86b06,2eba2832-d4c3-3097-a7bc-5349c2be6884,d05f8e6b-70db-3849-a80f-c230cd93564e,63edafb4-208f-3886-b0a6-8286c3684108,6b575348-8dd8-342a-8d10-0253c90d61e7,e7c30647-ef06-3c86-834a-0273f11b4ebe,c04448eb-d179-330c-9976-7a4ab90466bc,e45f919f-2b19-34dc-8fef-58b3a70bc350,30066db1-3bd8-3693-b7ab-09eb84bcaa83,57fa6a98-c320-3530-bdbc-62ed130c87b8,e87c7b7d-5e49-314e-a5ee-9bb17e40e7c2,f527db6d-d3b4-3468-8b59-ec0d7e0a1a9f,4f09eaf3-31bc-3bc7-b851-9fccf07ebff7,6b97a2f8-5f74-37c1-b78e-8222690d5145,1ce59413-f13e-3748-92f8-d45fb10d58cc,d9798f20-626c-3d2e-8afa-be6924be8485,7352e4ec-c455-3039-91aa-fdad92207cb6,c63d3bda-7fb1-3be0-a026-e9ee6ec190d3,37f23011-8b89-3b7a-8058-c9e844230f40,c170d0c2-4977-3011-9ed3-e2fec9e347ec	7,6,5,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8d7e237e-e7b3-39a6-ab01-e11828c32bea	9c4b044b-072d-3d82-b641-d2e4764c011d,06e8e74f-5567-3de2-bef3-102bc2c038ba,d2dbc2f3-e36e-335d-ae92-079a8bc5aed5,c7abb684-eba0-34d5-baaa-8dc48ff56f58	1,1,1,1
caea0976-f97f-3c8b-aa05-9246350e974b	7baebaf3-beba-3304-8874-3cfb5ff92c18,dc9a8df8-ed9d-358e-9763-057c01bc4bcd,438792de-5b5c-3309-b8f6-7e54b2e6021c,20fedcd4-036c-3ee6-9c4f-e8580e2afcfe,7b1d7458-7e76-3f6c-8a5c-c45bf66c2f2c,cacac2e1-8055-3bd1-81e5-db2d59505390,65e50ff1-56b3-3c89-b654-c93701c2e37b,30cd7e76-c6cf-35a7-98a0-db2956676545,d3ec4e51-9cf2-304f-9b85-10c4f2b80d3f,31259e50-36b7-3f8c-b293-49bfad244a7d,f7dd3463-2594-319f-b43c-13fdc8f058be,b04c2cbb-cb2b-3117-8dd7-d2d9c52024c3,a9e4c49b-ba2e-36f2-83d5-a145633783f6,0832146e-0f86-3d13-a9f3-f2a639c06a13,ba2ff79b-0f88-30a3-96ae-84a386d0b059,e5f668d1-3c51-32b3-9a6c-612f5975cbe4,7455b410-ab0b-321d-abb3-969df82528f3,1a96f354-ff37-3dd4-8429-3c9441d60936,24ccfa0c-8f7e-357a-a355-98484e5a8c2a,0c4a74bc-5b06-3909-903e-1cd28b568cd6,87c47cb1-1ec5-380d-a9f1-150bbc00c823,a802706f-0e27-348c-9f09-1035e2e703fd,54740f47-fc1c-35c1-b156-0aaa66ae6b8c,5071a662-de4a-3ed7-a770-61fac620c66a	5,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3bd79e1c-f650-3321-807c-5192a45de2b8	dd6024be-9a20-36a5-8641-312df56f7e2d,c5e4c7fd-8fe7-392a-a768-7a1473d8208a,708f8186-bb4a-353e-9fb3-67f6fc214ef9,96fdac73-4a00-3a12-907e-1d08e9726359,dc9b8b61-30a8-3a46-aee0-49aa4e561f11,f5ee67cc-54e0-3064-9739-986a3987a7a3,5af2f5e1-eb87-3bee-88d1-9237e7f5b863,7580bdcc-1a51-35ed-9ac7-3a95d166a002,8acb5395-4b28-3699-8083-f1e5dd53f67f,83d6e6b6-0dce-3bbd-bfe0-1709505f4279,9f4387c1-08a7-3585-9b16-345694f132d7,14606dd4-7dd9-357e-bdd7-8709096df3bc,06bea667-2d95-3d4d-9967-15165ad01583,65e78520-0276-38ba-b57b-8acf1c0a1c17	4,2,2,2,1,1,1,1,1,1,1,1,1,1
e840bc5d-ddac-344c-872f-16f1dde01b1d	e4145836-d8b1-3534-939b-44e09c57d4e5,5312b46e-03c2-3a81-ab87-572d34770a2a,b7229b73-635c-3905-9039-d05ec1303804,9ec50d44-b2fe-3dc0-8b55-aac63ee03117,bf267408-d4b6-3f9b-96d6-6a6ccb21709e,cf5933f7-c287-3504-a613-f1fb75e11658,22c908ae-f8d8-3586-adfb-6060f1144ec6,f0d3e1d8-a6c7-38a2-b3e5-c8699a7388b6,e9d63396-a587-36e7-97fa-c285c07a1e3e,436834bd-2cd3-3824-b16c-b4a2e77dc5e5,efe91a98-35c5-31c8-8d50-ed0fc52d80cf	6,3,2,2,2,2,2,2,2,1,1
b932d058-4e54-362c-ab6f-1da8932be2f0	0f007ded-526c-300d-844c-4f887b4549c3,932900a6-264d-3b56-a162-fc25b250f01d,ed9c3e6b-b6c1-3fd7-ad7a-1fc35f23f48f,0939f957-0bc0-3e2e-bc86-d65b0ab6daa0	1,1,1,1
